Date,Hour,Param,COUNT Param
2010-11-26,17,17,362
2010-11-26,17,18,2520
2010-11-26,17,19,688
2010-11-26,17,2,668
2010-11-26,17,20,1395
2010-11-26,17,21,367
2010-11-26,17,22,1786
2010-11-26,17,23,1499
2010-11-26,17,24,606
2010-11-26,17,25,1951
2010-11-26,17,26,776
2010-11-26,17,27,2447
2010-11-26,17,28,270
2010-11-26,17,29,1580
2010-11-26,17,3,595
2010-11-26,17,30,1481
2010-11-26,17,31,1585
2010-11-26,17,32,641
2010-11-26,17,4,767
2010-11-26,17,5,637
2010-11-26,17,6,514
2010-11-26,17,7,253
2010-11-26,17,8,979
2010-11-26,17,9,672
2010-11-26,18,1,1281
2010-11-26,18,10,1617
2010-11-26,18,11,2233
2010-11-26,18,12,749
2010-11-26,18,13,4916
2010-11-26,18,14,1053
2010-11-26,18,15,1126
2010-11-26,18,16,1369
2010-11-26,18,17,446
2010-11-26,18,18,2887
2010-11-26,18,19,774
2010-11-26,18,2,671
2010-11-26,18,20,1559
2010-11-26,18,21,410
2010-11-26,18,22,1925
2010-11-26,18,23,1647
2010-11-26,18,24,637
2010-11-26,18,25,2202
2010-11-26,18,26,800
2010-11-26,18,27,2525
2010-11-26,18,28,285
2010-11-26,18,29,1684
2010-11-26,18,3,683
2010-11-26,18,30,1593
2010-11-26,18,31,1664
2010-11-26,18,32,572
2010-11-26,18,4,844
2010-11-26,18,5,733
2010-11-26,18,6,565
2010-11-26,18,7,246
2010-11-26,18,8,1076
2010-11-26,18,9,776
2010-11-26,19,1,1294
2010-11-26,19,10,1730
2010-11-26,19,11,2247
2010-11-26,19,12,708
2010-11-26,19,13,5343
2010-11-26,19,14,1114
2010-11-26,19,15,1036
2010-11-26,19,16,1409
2010-11-26,19,17,484
2010-11-26,19,18,2924
2010-11-26,19,19,823
2010-11-26,19,2,660
2010-11-26,19,20,1679
2010-11-26,19,21,383
2010-11-26,19,22,1961
2010-11-26,19,23,1816
2010-11-26,19,24,722
2010-11-26,19,25,2159
2010-11-26,19,26,924
2010-11-26,19,27,2622
2010-11-26,19,28,328
2010-11-26,19,29,1904
2010-11-26,19,3,645
2010-11-26,19,30,1702
2010-11-26,19,31,1780
2010-11-26,19,32,621
2010-11-26,19,4,847
2010-11-26,19,5,692
2010-11-26,19,6,629
2010-11-26,19,7,252
2010-11-26,19,8,1196
2010-11-26,19,9,817
2010-11-26,2,1,1145
2010-11-26,2,10,1467
2010-11-26,2,11,2283
2010-11-26,2,12,540
2010-11-26,2,13,4747
2010-11-26,2,14,985
2010-11-26,2,15,771
2010-11-26,2,16,1056
2010-11-26,2,17,356
2010-11-26,2,18,1895
2010-11-26,2,19,785
2010-11-26,2,2,620
2010-11-26,2,20,1388
2010-11-26,2,21,382
2010-11-26,2,22,1677
2010-11-26,2,23,1397
2010-11-26,2,24,556
2010-11-26,2,25,1819
2010-11-26,2,26,832
2010-11-26,2,27,2263
2010-11-26,2,28,236
2010-11-26,2,29,1574
2010-11-26,2,3,510
2010-11-26,2,30,1440
2010-11-26,2,31,1667
2010-11-26,2,32,531
2010-11-26,2,4,695
2010-11-26,2,5,587
2010-11-26,2,6,531
2010-11-26,2,7,254
2010-11-26,2,8,870
2010-11-26,2,9,648
2010-11-26,20,1,1351
2010-11-26,20,10,1670
2010-11-26,20,11,2257
2010-11-26,20,12,688
2010-11-26,20,13,5309
2010-11-26,20,14,1145
2010-11-26,20,15,1142
2010-11-26,20,16,1411
2010-11-26,20,17,400
2010-11-26,20,18,2782
2010-11-26,20,19,796
2010-11-26,20,2,728
2010-11-26,20,20,1762
2010-11-26,20,21,438
2010-11-26,20,22,2017
2010-11-26,20,23,1877
2010-11-26,20,24,733
2010-11-26,20,25,2310
2010-11-26,20,26,1006
2010-11-26,20,27,2696
2010-11-26,20,28,330
2010-11-26,20,29,1813
2010-11-26,20,3,711
2010-11-26,20,30,1788
2010-11-26,20,31,1759
2010-11-26,20,32,719
2010-11-26,20,4,808
2010-11-26,20,5,719
2010-11-26,20,6,638
2010-11-26,20,7,273
2010-11-26,20,8,1181
2010-11-26,20,9,786
2010-11-26,21,1,1402
2010-11-26,21,10,1823
2010-11-26,21,11,2675
2010-11-26,21,12,722
2010-11-26,21,13,5498
2010-11-26,21,14,1155
2010-11-26,21,15,1200
2010-11-26,21,16,1450
2010-11-26,21,17,457
2010-11-26,21,18,3043
2010-11-26,21,19,864
2010-11-26,21,2,765
2010-11-26,21,20,1838
2010-11-26,21,21,432
2010-11-26,21,22,2060
2010-11-26,21,23,1975
2010-11-26,21,24,711
2010-11-26,21,25,2258
2010-11-26,21,26,971
2010-11-26,21,27,2662
2010-11-26,21,28,337
2010-11-26,21,29,1958
2010-11-26,21,3,706
2010-11-26,21,30,1812
2010-11-26,21,31,1860
2010-11-26,21,32,701
2010-11-26,21,4,858
2010-11-26,21,5,723
2010-11-26,21,6,661
2010-11-26,21,7,287
2010-11-26,21,8,1193
2010-11-26,21,9,803
2010-11-26,22,1,1239
2010-11-26,22,10,1660
2010-11-26,22,11,2287
2010-11-26,22,12,728
2010-11-26,22,13,5111
2010-11-26,22,14,1017
2010-11-26,22,15,1197
2010-11-26,22,16,1490
2010-11-26,22,17,359
2010-11-26,22,18,2755
2010-11-26,22,19,797
2010-11-26,22,2,636
2010-11-26,22,20,1634
2010-11-26,22,21,377
2010-11-26,22,22,2022
2010-11-26,22,23,1754
2010-11-26,22,24,669
2010-11-26,22,25,2167
2010-11-26,22,26,875
2010-11-26,22,27,2627
2010-11-26,22,28,303
2010-11-26,22,29,1874
2010-11-26,22,3,682
2010-11-26,22,30,1593
2010-11-26,22,31,1672
2010-11-26,22,32,688
2010-11-26,22,4,764
2010-11-26,22,5,657
2010-11-26,22,6,622
2010-11-26,22,7,267
2010-11-26,22,8,1097
2010-11-26,22,9,729
2010-11-26,23,1,1380
2010-11-26,23,10,1764
2010-11-26,23,11,2432
2010-11-26,23,12,733
2010-11-26,23,13,5751
2010-11-26,23,14,1341
2010-11-26,23,15,1237
2010-11-26,23,16,1565
2010-11-26,23,17,417
2010-11-26,23,18,3026
2010-11-26,23,19,869
2010-11-26,23,2,797
2010-11-26,23,20,1866
2010-11-26,23,21,457
2010-11-26,23,22,2211
2010-11-26,23,23,1982
2010-11-26,23,24,689
2010-11-26,23,25,2468
2010-11-26,23,26,930
2010-11-26,23,27,2906
2010-11-26,23,28,356
2010-11-26,23,29,1984
2010-11-26,23,3,710
2010-11-26,23,30,1796
2010-11-26,23,31,1939
2010-11-26,23,32,707
2010-11-26,23,4,886
2010-11-26,23,5,790
2010-11-26,23,6,650
2010-11-26,23,7,263
2010-11-26,23,8,1304
2010-11-26,23,9,868
2010-11-26,3,1,1157
2010-11-26,3,10,1542
2010-11-26,3,11,2272
2010-11-26,3,12,593
2010-11-26,3,13,4845
2010-11-26,3,14,951
2010-11-26,3,15,820
2010-11-26,3,16,1253
2010-11-26,3,17,339
2010-11-26,3,18,2016
2010-11-26,3,19,877
2010-11-26,3,2,657
2010-11-26,3,20,1430
2010-11-26,3,21,363
2010-11-26,3,22,1673
2010-11-26,3,23,1553
2010-11-26,3,24,591
2010-11-26,3,25,1998
2010-11-26,3,26,850
2010-11-26,3,27,2366
2010-11-26,3,28,242
2010-11-26,3,29,1707
2010-11-26,3,3,560
2010-11-26,3,30,1609
2010-11-26,3,31,1808
2010-11-26,3,32,622
2010-11-26,3,4,658
2010-11-26,3,5,650
2010-11-26,3,6,566
2010-11-26,3,7,286
2010-11-26,3,8,1013
2010-11-26,3,9,738
2010-11-26,4,1,1137
2010-11-26,4,10,1443
2010-11-26,4,11,2124
2010-11-26,4,12,568
2010-11-26,4,13,4775
2010-11-26,4,14,1013
2010-11-26,4,15,919
2010-11-26,4,16,1187
2010-11-26,4,17,374
2010-11-26,4,18,2323
2010-11-26,4,19,781
2010-11-26,4,2,720
2010-11-26,4,20,1543
2010-11-26,4,21,371
2010-11-26,4,22,1641
2010-11-26,4,23,1691
2010-11-26,4,24,615
2010-11-26,4,25,1956
2010-11-26,4,26,829
2010-11-26,4,27,2244
2010-11-26,4,28,300
2010-11-26,4,29,1766
2010-11-26,4,3,601
2010-11-26,4,30,1538
2010-11-26,4,31,1658
2010-11-26,4,32,596
2010-11-26,4,4,711
2010-11-26,4,5,624
2010-11-26,4,6,628
2010-11-26,4,7,249
2010-11-26,4,8,1091
2010-11-26,4,9,746
2010-11-26,5,1,1092
2010-11-26,5,10,1372
2010-11-26,5,11,2008
2010-11-26,5,12,597
2010-11-26,5,13,4449
2010-11-26,5,14,915
2010-11-26,5,15,934
2010-11-26,5,16,1190
2010-11-26,5,17,347
2010-11-26,5,18,2417
2010-11-26,5,19,720
2010-11-26,5,2,669
2010-11-26,5,20,1445
2010-11-26,5,21,346
2010-11-26,5,22,1467
2010-11-26,5,23,1685
2010-11-26,5,24,516
2010-11-26,5,25,1864
2010-11-26,5,26,719
2010-11-26,5,27,1997
2010-11-26,5,28,307
2010-11-26,5,29,1605
2010-11-26,5,3,523
2010-11-26,5,30,1402
2010-11-26,5,31,1508
2010-11-26,5,32,645
2010-11-26,5,4,724
2010-11-26,5,5,662
2010-11-26,5,6,530
2010-11-26,5,7,243
2010-11-26,5,8,1099
2010-11-26,5,9,696
2010-11-26,6,1,943
2010-11-26,6,10,1097
2010-11-26,6,11,1456
2010-11-26,6,12,429
2010-11-26,6,13,3510
2010-11-26,6,14,725
2010-11-26,6,15,870
2010-11-26,6,16,959
2010-11-26,6,17,328
2010-11-26,6,18,1952
2010-11-26,6,19,633
2010-11-26,6,2,515
2010-11-26,6,20,1189
2010-11-26,6,21,301
2010-11-26,6,22,1291
2010-11-26,6,23,1489
2010-11-26,6,24,449
2010-11-26,6,25,1583
2010-11-26,6,26,516
2010-11-26,6,27,1631
2010-11-26,6,28,243
2010-11-26,6,29,1209
2010-11-26,6,3,416
2010-11-26,6,30,1240
2010-11-26,6,31,1167
2010-11-26,6,32,450
2010-11-26,6,4,525
2010-11-26,6,5,474
2010-11-26,6,6,470
2010-11-26,6,7,173
2010-11-26,6,8,901
2010-11-26,6,9,617
2010-11-26,7,1,712
2010-11-26,7,10,857
2010-11-26,7,11,1234
2010-11-26,7,12,336
2010-11-26,7,13,2757
2010-11-26,7,14,565
2010-11-26,7,15,732
2010-11-26,7,16,732
2010-11-26,7,17,173
2010-11-26,7,18,1323
2010-11-26,7,19,406
2010-11-26,7,2,370
2010-11-26,7,20,925
2010-11-26,7,21,238
2010-11-26,7,22,944
2010-11-26,7,23,1158
2010-11-26,7,24,372
2010-11-26,7,25,1162
2010-11-26,7,26,396
2010-11-26,7,27,1269
2010-11-26,7,28,167
2010-11-26,7,29,898
2010-11-26,7,3,347
2010-11-26,7,30,863
2010-11-26,7,31,885
2010-11-26,7,32,351
2010-11-26,7,4,469
2010-11-26,7,5,338
2010-11-26,7,6,291
2010-11-26,7,7,132
2010-11-26,7,8,705
2010-11-26,7,9,448
2010-11-26,8,1,477
2010-11-26,8,10,582
2010-11-26,8,11,875
2010-11-26,8,12,225
2010-11-26,8,13,1843
2010-11-26,8,14,334
2010-11-26,8,15,540
2010-11-26,8,16,454
2010-11-26,8,17,133
2010-11-26,8,18,891
2010-11-26,8,19,330
2010-11-26,8,2,235
2010-11-26,8,20,554
2010-11-26,8,21,141
2010-11-26,8,22,527
2010-11-26,8,23,895
2010-11-26,8,24,205
2010-11-26,8,25,711
2010-11-26,8,26,234
2010-11-26,8,27,788
2010-11-26,8,28,120
2010-11-26,8,29,649
2010-11-26,8,3,195
2010-11-26,8,30,631
2010-11-26,8,31,617
2010-11-26,8,32,264
2010-11-26,8,4,299
2010-11-26,8,5,223
2010-11-26,8,6,176
2010-11-26,8,7,111
2010-11-26,8,8,480
2010-11-26,8,9,297
2010-11-26,9,1,320
2010-11-26,9,10,343
2010-11-26,9,11,527
2010-11-26,9,12,143
2010-11-26,9,13,1136
2010-11-26,9,14,248
2010-11-26,9,15,377
2010-11-26,9,16,275
2010-11-26,9,17,55
2010-11-26,9,18,533
2010-11-26,9,19,184
2010-11-26,9,2,150
2010-11-26,9,20,367
2010-11-26,9,21,102
2010-11-26,9,22,350
2010-11-26,9,23,578
2010-11-26,9,24,139
2010-11-26,9,25,441
2010-11-26,9,26,161
2010-11-26,9,27,509
2010-11-26,9,28,70
2010-11-26,9,29,354
2010-11-26,9,3,128
2010-11-26,9,30,366
2010-11-26,9,31,409
2010-11-26,9,32,126
2010-11-26,9,4,238
2010-11-26,9,5,119
2010-11-26,9,6,130
2010-11-26,9,7,50
2010-11-26,9,8,289
2010-11-26,9,9,188
2010-11-27,0,1,1490
2010-11-27,0,10,1914
2010-11-27,0,11,2517
2010-11-27,0,12,697
2010-11-27,0,13,5780
2010-11-27,0,14,1216
2010-11-27,0,15,1253
2010-11-27,0,16,1557
2010-11-27,0,17,427
2010-11-27,0,18,3102
2010-11-27,0,19,796
2010-11-27,0,2,793
2010-11-27,0,20,1797
2010-11-27,0,21,452
2010-11-27,0,22,2114
2010-11-27,0,23,1954
2010-11-27,0,24,728
2010-11-27,0,25,2352
2010-11-27,0,26,911
2010-11-27,0,27,3019
2010-11-27,0,28,350
2010-11-27,0,29,2008
2010-11-27,0,3,705
2010-11-27,0,30,1769
2010-11-27,0,31,1866
2010-11-27,0,32,727
2010-11-27,0,4,952
2010-11-27,0,5,759
2010-11-27,0,6,580
2010-11-27,0,7,262
2010-11-27,0,8,1301
2010-11-27,0,9,806
2010-11-27,1,1,1328
2010-11-27,1,10,1854
2010-11-27,1,11,2424
2010-11-27,1,12,742
2010-11-27,1,13,5617
2010-11-27,1,14,1262
2010-11-27,1,15,1107
2010-11-27,1,16,1557
2010-11-27,1,17,468
2010-11-27,1,18,3088
2010-11-27,1,19,801
2010-11-27,1,2,773
2010-11-27,1,20,1827
2010-11-27,1,21,431
2010-11-27,1,22,2027
2010-11-27,1,23,1886
2010-11-27,1,24,663
2010-11-27,1,25,2346
2010-11-27,1,26,954
2010-11-27,1,27,2966
2010-11-27,1,28,332
2010-11-27,1,29,2088
2010-11-27,1,3,700
2010-11-27,1,30,1879
2010-11-27,1,31,1940
2010-11-27,1,32,638
2010-11-27,1,4,853
2010-11-27,1,5,739
2010-11-27,1,6,646
2010-11-27,1,7,246
2010-11-27,1,8,1281
2010-11-27,1,9,780
2010-11-27,10,1,236
2010-11-27,10,10,320
2010-11-27,10,11,422
2010-11-27,10,12,131
2010-11-27,10,13,942
2010-11-27,10,14,190
2010-11-27,10,15,269
2010-11-27,10,16,227
2010-11-27,10,17,71
2010-11-27,10,18,432
2010-11-27,10,19,150
2010-11-27,10,2,150
2010-11-27,10,20,295
2010-11-27,10,21,76
2010-11-27,10,22,321
2010-11-27,10,23,488
2010-11-27,10,24,124
2010-11-27,10,25,433
2010-11-27,10,26,165
2010-11-27,10,27,435
2010-11-27,10,28,97
2010-11-27,10,29,293
2010-11-27,10,3,120
2010-11-27,10,30,316
2010-11-27,10,31,320
2010-11-27,10,32,119
2010-11-27,10,4,167
2010-11-27,10,5,85
2010-11-27,10,6,138
2010-11-27,10,7,48
2010-11-27,10,8,286
2010-11-27,10,9,183
2010-11-27,11,1,205
2010-11-27,11,10,251
2010-11-27,11,11,351
2010-11-27,11,12,91
2010-11-27,11,13,708
2010-11-27,11,14,158
2010-11-27,11,15,180
2010-11-27,11,16,191
2010-11-27,11,17,58
2010-11-27,11,18,359
2010-11-27,11,19,120
2010-11-27,11,2,96
2010-11-27,11,20,283
2010-11-27,11,21,72
2010-11-27,11,22,273
2010-11-27,11,23,364
2010-11-27,11,24,94
2010-11-27,11,25,359
2010-11-27,11,26,139
2010-11-27,11,27,303
2010-11-27,11,28,70
2010-11-27,11,29,285
2010-11-27,11,3,69
2010-11-27,11,30,233
2010-11-27,11,31,211
2010-11-27,11,32,85
2010-11-27,11,4,130
2010-11-27,11,5,95
2010-11-27,11,6,88
2010-11-27,11,7,31
2010-11-27,11,8,164
2010-11-27,11,9,111
2010-11-27,12,1,251
2010-11-27,12,10,286
2010-11-27,12,11,456
2010-11-27,12,12,147
2010-11-27,12,13,872
2010-11-27,12,14,208
2010-11-27,12,15,152
2010-11-27,12,16,249
2010-11-27,12,17,87
2010-11-27,12,18,451
2010-11-27,12,19,116
2010-11-27,12,2,97
2010-11-27,12,20,263
2010-11-27,12,21,104
2010-11-27,12,22,398
2010-11-27,12,23,367
2010-11-27,12,24,131
2010-11-27,12,25,415
2010-11-27,12,26,198
2010-11-27,12,27,393
2010-11-27,12,28,98
2010-11-27,12,29,353
2010-11-27,12,3,137
2010-11-27,12,30,292
2010-11-27,12,31,288
2010-11-27,12,32,80
2010-11-27,12,4,156
2010-11-27,12,5,123
2010-11-27,12,6,140
2010-11-27,12,7,44
2010-11-27,12,8,199
2010-11-27,12,9,133
2010-11-27,13,1,383
2010-11-27,13,10,523
2010-11-27,13,11,662
2010-11-27,13,12,248
2010-11-27,13,13,1311
2010-11-27,13,14,335
2010-11-27,13,15,254
2010-11-27,13,16,401
2010-11-27,13,17,125
2010-11-27,13,18,759
2010-11-27,13,19,242
2010-11-27,13,2,168
2010-11-27,13,20,450
2010-11-27,13,21,154
2010-11-27,13,22,576
2010-11-27,13,23,481
2010-11-27,13,24,194
2010-11-27,13,25,670
2010-11-27,13,26,343
2010-11-27,13,27,706
2010-11-27,13,28,104
2010-11-27,13,29,566
2010-11-27,13,3,214
2010-11-27,13,30,445
2010-11-27,13,31,507
2010-11-27,13,32,135
2010-11-27,13,4,213
2010-11-27,13,5,173
2010-11-27,13,6,191
2010-11-27,13,7,61
2010-11-27,13,8,283
2010-11-27,13,9,211
2010-11-27,14,1,590
2010-11-27,14,10,718
2010-11-27,14,11,1131
2010-11-27,14,12,314
2010-11-27,14,13,2045
2010-11-27,14,14,454
2010-11-27,14,15,427
2010-11-27,14,16,614
2010-11-27,14,17,185
2010-11-27,14,18,1197
2010-11-27,14,19,351
2010-11-27,14,2,293
2010-11-27,14,20,698
2010-11-27,14,21,211
2010-11-27,14,22,883
2010-11-27,14,23,667
2010-11-27,14,24,289
2010-11-27,14,25,1071
2010-11-27,14,26,511
2010-11-27,14,27,1090
2010-11-27,14,28,137
2010-11-27,14,29,830
2010-11-27,14,3,308
2010-11-27,14,30,695
2010-11-27,14,31,803
2010-11-27,14,32,206
2010-11-27,14,4,345
2010-11-27,14,5,275
2010-11-27,14,6,308
2010-11-27,14,7,123
2010-11-27,14,8,371
2010-11-27,14,9,339
2010-11-27,15,1,927
2010-11-27,15,10,1017
2010-11-27,15,11,1552
2010-11-27,15,12,500
2010-11-27,15,13,3054
2010-11-27,15,14,709
2010-11-27,15,15,582
2010-11-27,15,16,926
2010-11-27,15,17,284
2010-11-27,15,18,1760
2010-11-27,15,19,491
2010-11-27,15,2,471
2010-11-27,15,20,1151
2010-11-27,15,21,282
2010-11-27,15,22,1276
2010-11-27,15,23,1023
2010-11-27,15,24,416
2010-11-27,15,25,1457
2010-11-27,15,26,653
2010-11-27,15,27,1602
2010-11-27,15,28,221
2010-11-27,15,29,1231
2010-11-27,15,3,418
2010-11-27,15,30,1037
2010-11-27,15,31,1006
2010-11-27,15,32,381
2010-11-27,15,4,534
2010-11-27,15,5,461
2010-11-27,15,6,445
2010-11-27,15,7,155
2010-11-27,15,8,641
2010-11-27,15,9,526
2010-11-27,16,1,989
2010-11-27,16,10,1356
2010-11-27,16,11,1774
2010-11-27,16,12,577
2010-11-27,16,13,3757
2010-11-27,16,14,929
2010-11-27,16,15,838
2010-11-27,16,16,1216
2010-11-27,16,17,329
2010-11-27,16,18,2223
2010-11-27,16,19,637
2010-11-27,16,2,456
2010-11-27,16,20,1259
2010-11-27,16,21,348
2010-11-27,16,22,1556
2010-11-27,16,23,1375
2010-11-27,16,24,549
2010-11-27,16,25,1763
2010-11-27,16,26,786
2010-11-27,16,27,2005
2010-11-27,16,28,236
2010-11-27,16,29,1438
2010-11-27,16,3,485
2010-11-27,16,30,1273
2010-11-27,16,31,1446
2010-11-27,16,32,487
2010-11-27,16,4,626
2010-11-27,16,5,572
2010-11-27,16,6,487
2010-11-27,16,7,221
2010-11-27,16,8,861
2010-11-27,16,9,602
2010-11-27,17,1,1190
2010-11-27,17,10,1466
2010-11-27,17,11,2024
2010-11-27,17,12,617
2010-11-27,17,13,4278
2010-11-27,17,14,909
2010-11-27,17,15,904
2010-11-27,17,16,1242
2010-11-27,17,17,375
2010-11-27,17,18,2392
2010-11-27,17,19,608
2010-11-27,17,2,499
2010-11-27,17,20,1361
2010-11-27,17,21,404
2010-11-27,17,22,1746
2010-11-27,17,23,1568
2010-11-27,17,24,600
2010-11-27,17,25,1938
2010-11-27,17,26,860
2010-11-27,17,27,2308
2010-11-27,17,28,303
2010-11-27,17,29,1557
2010-11-27,17,3,546
2010-11-27,17,30,1482
2010-11-27,17,31,1519
2010-11-27,17,32,603
2010-11-27,17,4,666
2010-11-27,17,5,575
2010-11-27,17,6,540
2010-11-27,17,7,198
2010-11-27,17,8,921
2010-11-27,17,9,712
2010-11-27,18,1,1296
2010-11-27,18,10,1638
2010-11-27,18,11,2277
2010-11-27,18,12,637
2010-11-27,18,13,4967
2010-11-27,18,14,1082
2010-11-27,18,15,1135
2010-11-27,18,16,1367
2010-11-27,18,17,435
2010-11-27,18,18,2563
2010-11-27,18,19,692
2010-11-27,18,2,632
2010-11-27,18,20,1628
2010-11-27,18,21,461
2010-11-27,18,22,1861
2010-11-27,18,23,1776
2010-11-27,18,24,678
2010-11-27,18,25,2220
2010-11-27,18,26,853
2010-11-27,18,27,2427
2010-11-27,18,28,300
2010-11-27,18,29,1710
2010-11-27,18,3,656
2010-11-27,18,30,1626
2010-11-27,18,31,1680
2010-11-27,18,32,604
2010-11-27,18,4,788
2010-11-27,18,5,665
2010-11-27,18,6,571
2010-11-27,18,7,275
2010-11-27,18,8,1050
2010-11-27,18,9,728
2010-11-27,19,1,1368
2010-11-27,19,10,1772
2010-11-27,19,11,2426
2010-11-27,19,12,702
2010-11-27,19,13,5397
2010-11-27,19,14,1093
2010-11-27,19,15,1194
2010-11-27,19,16,1391
2010-11-27,19,17,439
2010-11-27,19,18,2875
2010-11-27,19,19,821
2010-11-27,19,2,707
2010-11-27,19,20,1743
2010-11-27,19,21,417
2010-11-27,19,22,2012
2010-11-27,19,23,1903
2010-11-27,19,24,661
2010-11-27,19,25,2258
2010-11-27,19,26,970
2010-11-27,19,27,2659
2010-11-27,19,28,331
2010-11-27,19,29,1836
2010-11-27,19,3,658
2010-11-27,19,30,1730
2010-11-27,19,31,1938
2010-11-27,19,32,651
2010-11-27,19,4,923
2010-11-27,19,5,657
2010-11-27,19,6,611
2010-11-27,19,7,244
2010-11-27,19,8,1152
2010-11-27,19,9,792
2010-11-27,2,1,1403
2010-11-27,2,10,1876
2010-11-27,2,11,2316
2010-11-27,2,12,721
2010-11-27,2,13,5488
2010-11-27,2,14,1187
2010-11-27,2,15,1120
2010-11-27,2,16,1489
2010-11-27,2,17,366
2010-11-27,2,18,3091
2010-11-27,2,19,832
2010-11-27,2,2,844
2010-11-27,2,20,1861
2010-11-27,2,21,405
2010-11-27,2,22,2023
2010-11-27,2,23,1824
2010-11-27,2,24,661
2010-11-27,2,25,2341
2010-11-27,2,26,939
2010-11-27,2,27,2719
2010-11-27,2,28,352
2010-11-27,2,29,2042
2010-11-27,2,3,721
2010-11-27,2,30,1781
2010-11-27,2,31,2012
2010-11-27,2,32,692
2010-11-27,2,4,861
2010-11-27,2,5,698
2010-11-27,2,6,683
2010-11-27,2,7,274
2010-11-27,2,8,1166
2010-11-27,2,9,791
2010-11-27,20,1,1453
2010-11-27,20,10,1846
2010-11-27,20,11,2457
2010-11-27,20,12,694
2010-11-27,20,13,5580
2010-11-27,20,14,1109
2010-11-27,20,15,1217
2010-11-27,20,16,1556
2010-11-27,20,17,417
2010-11-27,20,18,3063
2010-11-27,20,19,851
2010-11-27,20,2,704
2010-11-27,20,20,1652
2010-11-27,20,21,446
2010-11-27,20,22,2077
2010-11-27,20,23,2053
2010-11-27,20,24,732
2010-11-27,20,25,2327
2010-11-27,20,26,987
2010-11-27,20,27,2667
2010-11-27,20,28,348
2010-11-27,20,29,1951
2010-11-27,20,3,706
2010-11-27,20,30,1744
2010-11-27,20,31,1956
2010-11-27,20,32,697
2010-11-27,20,4,891
2010-11-27,20,5,695
2010-11-27,20,6,664
2010-11-27,20,7,238
2010-11-27,20,8,1267
2010-11-27,20,9,756
2010-11-27,21,1,1527
2010-11-27,21,10,1858
2010-11-27,21,11,2545
2010-11-27,21,12,753
2010-11-27,21,13,5700
2010-11-27,21,14,1206
2010-11-27,21,15,1301
2010-11-27,21,16,1551
2010-11-27,21,17,411
2010-11-27,21,18,2902
2010-11-27,21,19,839
2010-11-27,21,2,718
2010-11-27,21,20,1725
2010-11-27,21,21,451
2010-11-27,21,22,2025
2010-11-27,21,23,2011
2010-11-27,21,24,696
2010-11-27,21,25,2331
2010-11-27,21,26,1021
2010-11-27,21,27,2686
2010-11-27,21,28,366
2010-11-27,21,29,2024
2010-11-27,21,3,693
2010-11-27,21,30,1757
2010-11-27,21,31,1984
2010-11-27,21,32,659
2010-11-27,21,4,910
2010-11-27,21,5,815
2010-11-27,21,6,627
2010-11-27,21,7,270
2010-11-27,21,8,1307
2010-11-27,21,9,870
2010-11-27,22,1,1471
2010-11-27,22,10,1887
2010-11-27,22,11,2498
2010-11-27,22,12,666
2010-11-27,22,13,5809
2010-11-27,22,14,1265
2010-11-27,22,15,1211
2010-11-27,22,16,1531
2010-11-27,22,17,408
2010-11-27,22,18,3007
2010-11-27,22,19,895
2010-11-27,22,2,772
2010-11-27,22,20,1860
2010-11-27,22,21,450
2010-11-27,22,22,1966
2010-11-27,22,23,2086
2010-11-27,22,24,766
2010-11-27,22,25,2514
2010-11-27,22,26,1016
2010-11-27,22,27,2689
2010-11-27,22,28,365
2010-11-27,22,29,2050
2010-11-27,22,3,748
2010-11-27,22,30,1831
2010-11-27,22,31,2035
2010-11-27,22,32,702
2010-11-27,22,4,956
2010-11-27,22,5,784
2010-11-27,22,6,714
2010-11-27,22,7,250
2010-11-27,22,8,1339
2010-11-27,22,9,878
2010-11-27,23,1,1394
2010-11-27,23,10,1869
2010-11-27,23,11,2532
2010-11-27,23,12,668
2010-11-27,23,13,5650
2010-11-27,23,14,1223
2010-11-27,23,15,1284
2010-11-27,23,16,1572
2010-11-27,23,17,437
2010-11-27,23,18,2963
2010-11-27,23,19,794
2010-11-27,23,2,760
2010-11-27,23,20,1769
2010-11-27,23,21,391
2010-11-27,23,22,2071
2010-11-27,23,23,2077
2010-11-27,23,24,688
2010-11-27,23,25,2514
2010-11-27,23,26,945
2010-11-27,23,27,2738
2010-11-27,23,28,368
2010-11-27,23,29,2145
2010-11-27,23,3,628
2010-11-27,23,30,1838
2010-11-27,23,31,1902
2010-11-27,23,32,696
2010-11-27,23,4,897
2010-11-27,23,5,751
2010-11-27,23,6,694
2010-11-27,23,7,265
2010-11-27,23,8,1262
2010-11-27,23,9,902
2010-11-27,3,1,1444
2010-11-27,3,10,1842
2010-11-27,3,11,2462
2010-11-27,3,12,763
2010-11-27,3,13,5570
2010-11-27,3,14,1250
2010-11-27,3,15,1116
2010-11-27,3,16,1533
2010-11-27,3,17,486
2010-11-27,3,18,3127
2010-11-27,3,19,894
2010-11-27,3,2,792
2010-11-27,3,20,1901
2010-11-27,3,21,420
2010-11-27,3,22,2030
2010-11-27,3,23,1940
2010-11-27,3,24,664
2010-11-27,3,25,2367
2010-11-27,3,26,1011
2010-11-27,3,27,2757
2010-11-27,3,28,332
2010-11-27,3,29,1926
2010-11-27,3,3,720
2010-11-27,3,30,1825
2010-11-27,3,31,2010
2010-11-27,3,32,732
2010-11-27,3,4,907
2010-11-27,3,5,768
