Date,Hour,Param,COUNT Param
2010-09-13,5,9,722
2010-09-13,6,1,811
2010-09-13,6,10,925
2010-09-13,6,11,2095
2010-09-13,6,12,561
2010-09-13,6,13,1350
2010-09-13,6,14,456
2010-09-13,6,15,1205
2010-09-13,6,16,676
2010-09-13,6,17,262
2010-09-13,6,18,1437
2010-09-13,6,19,543
2010-09-13,6,2,857
2010-09-13,6,20,1235
2010-09-13,6,21,385
2010-09-13,6,22,1057
2010-09-13,6,23,1159
2010-09-13,6,24,528
2010-09-13,6,25,1736
2010-09-13,6,26,915
2010-09-13,6,27,1301
2010-09-13,6,28,506
2010-09-13,6,29,866
2010-09-13,6,3,421
2010-09-13,6,30,1146
2010-09-13,6,31,1942
2010-09-13,6,32,829
2010-09-13,6,4,863
2010-09-13,6,5,436
2010-09-13,6,6,312
2010-09-13,6,7,355
2010-09-13,6,8,803
2010-09-13,6,9,514
2010-09-13,7,1,534
2010-09-13,7,10,711
2010-09-13,7,11,1411
2010-09-13,7,12,388
2010-09-13,7,13,888
2010-09-13,7,14,249
2010-09-13,7,15,823
2010-09-13,7,16,457
2010-09-13,7,17,188
2010-09-13,7,18,872
2010-09-13,7,19,375
2010-09-13,7,2,585
2010-09-13,7,20,809
2010-09-13,7,21,257
2010-09-13,7,22,705
2010-09-13,7,23,721
2010-09-13,7,24,396
2010-09-13,7,25,1293
2010-09-13,7,26,491
2010-09-13,7,27,977
2010-09-13,7,28,299
2010-09-13,7,29,553
2010-09-13,7,3,329
2010-09-13,7,30,807
2010-09-13,7,31,1217
2010-09-13,7,32,516
2010-09-13,7,4,548
2010-09-13,7,5,271
2010-09-13,7,6,245
2010-09-13,7,7,223
2010-09-13,7,8,485
2010-09-13,7,9,344
2010-09-13,8,1,289
2010-09-13,8,10,446
2010-09-13,8,11,707
2010-09-13,8,12,224
2010-09-13,8,13,523
2010-09-13,8,14,160
2010-09-13,8,15,486
2010-09-13,8,16,207
2010-09-13,8,17,109
2010-09-13,8,18,499
2010-09-13,8,19,249
2010-09-13,8,2,357
2010-09-13,8,20,476
2010-09-13,8,21,195
2010-09-13,8,22,396
2010-09-13,8,23,475
2010-09-13,8,24,311
2010-09-13,8,25,746
2010-09-13,8,26,311
2010-09-13,8,27,641
2010-09-13,8,28,219
2010-09-13,8,29,371
2010-09-13,8,3,189
2010-09-13,8,30,441
2010-09-13,8,31,718
2010-09-13,8,32,288
2010-09-13,8,4,366
2010-09-13,8,5,156
2010-09-13,8,6,143
2010-09-13,8,7,152
2010-09-13,8,8,340
2010-09-13,8,9,170
2010-09-13,9,1,212
2010-09-13,9,10,270
2010-09-13,9,11,468
2010-09-13,9,12,123
2010-09-13,9,13,343
2010-09-13,9,14,145
2010-09-13,9,15,304
2010-09-13,9,16,178
2010-09-13,9,17,98
2010-09-13,9,18,287
2010-09-13,9,19,150
2010-09-13,9,2,228
2010-09-13,9,20,352
2010-09-13,9,21,124
2010-09-13,9,22,307
2010-09-13,9,23,346
2010-09-13,9,24,150
2010-09-13,9,25,499
2010-09-13,9,26,197
2010-09-13,9,27,426
2010-09-13,9,28,141
2010-09-13,9,29,204
2010-09-13,9,3,107
2010-09-13,9,30,281
2010-09-13,9,31,512
2010-09-13,9,32,188
2010-09-13,9,4,257
2010-09-13,9,5,104
2010-09-13,9,6,121
2010-09-13,9,7,82
2010-09-13,9,8,228
2010-09-13,9,9,132
2010-09-14,0,1,1493
2010-09-14,0,10,2168
2010-09-14,0,11,3657
2010-09-14,0,12,1241
2010-09-14,0,13,3044
2010-09-14,0,14,1028
2010-09-14,0,15,1625
2010-09-14,0,16,1413
2010-09-14,0,17,731
2010-09-14,0,18,3106
2010-09-14,0,19,1243
2010-09-14,0,2,1666
2010-09-14,0,20,2400
2010-09-14,0,21,975
2010-09-14,0,22,2279
2010-09-14,0,23,1462
2010-09-14,0,24,1238
2010-09-14,0,25,3424
2010-09-14,0,26,1694
2010-09-14,0,27,3290
2010-09-14,0,28,697
2010-09-14,0,29,1888
2010-09-14,0,3,1111
2010-09-14,0,30,2372
2010-09-14,0,31,4082
2010-09-14,0,32,1324
2010-09-14,0,4,1649
2010-09-14,0,5,971
2010-09-14,0,6,642
2010-09-14,0,7,596
2010-09-14,0,8,1346
2010-09-14,0,9,1024
2010-09-14,1,1,1560
2010-09-14,1,10,2172
2010-09-14,1,11,3767
2010-09-14,1,12,1228
2010-09-14,1,13,3067
2010-09-14,1,14,979
2010-09-14,1,15,1714
2010-09-14,1,16,1412
2010-09-14,1,17,678
2010-09-14,1,18,2924
2010-09-14,1,19,1384
2010-09-14,1,2,1669
2010-09-14,1,20,2581
2010-09-14,1,21,930
2010-09-14,1,22,2283
2010-09-14,1,23,1513
2010-09-14,1,24,1174
2010-09-14,1,25,3461
2010-09-14,1,26,1799
2010-09-14,1,27,3234
2010-09-14,1,28,713
2010-09-14,1,29,2025
2010-09-14,1,3,1000
2010-09-14,1,30,2616
2010-09-14,1,31,4308
2010-09-14,1,32,1526
2010-09-14,1,4,1714
2010-09-14,1,5,989
2010-09-14,1,6,668
2010-09-14,1,7,524
2010-09-14,1,8,1422
2010-09-14,1,9,1060
2010-09-14,10,1,155
2010-09-14,10,10,249
2010-09-14,10,11,429
2010-09-14,10,12,116
2010-09-14,10,13,267
2010-09-14,10,14,97
2010-09-14,10,15,231
2010-09-14,10,16,156
2010-09-14,10,17,58
2010-09-14,10,18,244
2010-09-14,10,19,127
2010-09-14,10,2,156
2010-09-14,10,20,216
2010-09-14,10,21,104
2010-09-14,10,22,207
2010-09-14,10,23,261
2010-09-14,10,24,130
2010-09-14,10,25,460
2010-09-14,10,26,161
2010-09-14,10,27,265
2010-09-14,10,28,103
2010-09-14,10,29,159
2010-09-14,10,3,91
2010-09-14,10,30,235
2010-09-14,10,31,362
2010-09-14,10,32,169
2010-09-14,10,4,195
2010-09-14,10,5,79
2010-09-14,10,6,69
2010-09-14,10,7,36
2010-09-14,10,8,141
2010-09-14,10,9,187
2010-09-14,11,1,144
2010-09-14,11,10,250
2010-09-14,11,11,354
2010-09-14,11,12,123
2010-09-14,11,13,327
2010-09-14,11,14,95
2010-09-14,11,15,204
2010-09-14,11,16,163
2010-09-14,11,17,61
2010-09-14,11,18,278
2010-09-14,11,19,121
2010-09-14,11,2,151
2010-09-14,11,20,221
2010-09-14,11,21,101
2010-09-14,11,22,234
2010-09-14,11,23,189
2010-09-14,11,24,138
2010-09-14,11,25,446
2010-09-14,11,26,189
2010-09-14,11,27,358
2010-09-14,11,28,63
2010-09-14,11,29,205
2010-09-14,11,3,108
2010-09-14,11,30,208
2010-09-14,11,31,314
2010-09-14,11,32,167
2010-09-14,11,4,183
2010-09-14,11,5,92
2010-09-14,11,6,106
2010-09-14,11,7,34
2010-09-14,11,8,134
2010-09-14,11,9,163
2010-09-14,12,1,184
2010-09-14,12,10,276
2010-09-14,12,11,542
2010-09-14,12,12,164
2010-09-14,12,13,428
2010-09-14,12,14,124
2010-09-14,12,15,232
2010-09-14,12,16,236
2010-09-14,12,17,89
2010-09-14,12,18,418
2010-09-14,12,19,192
2010-09-14,12,2,245
2010-09-14,12,20,325
2010-09-14,12,21,159
2010-09-14,12,22,344
2010-09-14,12,23,264
2010-09-14,12,24,170
2010-09-14,12,25,649
2010-09-14,12,26,269
2010-09-14,12,27,387
2010-09-14,12,28,74
2010-09-14,12,29,264
2010-09-14,12,3,156
2010-09-14,12,30,325
2010-09-14,12,31,504
2010-09-14,12,32,215
2010-09-14,12,4,156
2010-09-14,12,5,136
2010-09-14,12,6,135
2010-09-14,12,7,50
2010-09-14,12,8,163
2010-09-14,12,9,232
2010-09-14,13,1,295
2010-09-14,13,10,401
2010-09-14,13,11,826
2010-09-14,13,12,293
2010-09-14,13,13,618
2010-09-14,13,14,216
2010-09-14,13,15,329
2010-09-14,13,16,386
2010-09-14,13,17,119
2010-09-14,13,18,684
2010-09-14,13,19,246
2010-09-14,13,2,331
2010-09-14,13,20,546
2010-09-14,13,21,219
2010-09-14,13,22,462
2010-09-14,13,23,371
2010-09-14,13,24,218
2010-09-14,13,25,1029
2010-09-14,13,26,495
2010-09-14,13,27,578
2010-09-14,13,28,101
2010-09-14,13,29,406
2010-09-14,13,3,204
2010-09-14,13,30,455
2010-09-14,13,31,677
2010-09-14,13,32,273
2010-09-14,13,4,297
2010-09-14,13,5,208
2010-09-14,13,6,180
2010-09-14,13,7,94
2010-09-14,13,8,233
2010-09-14,13,9,397
2010-09-14,14,1,392
2010-09-14,14,10,537
2010-09-14,14,11,1155
2010-09-14,14,12,367
2010-09-14,14,13,981
2010-09-14,14,14,324
2010-09-14,14,15,521
2010-09-14,14,16,512
2010-09-14,14,17,188
2010-09-14,14,18,806
2010-09-14,14,19,383
2010-09-14,14,2,464
2010-09-14,14,20,766
2010-09-14,14,21,260
2010-09-14,14,22,690
2010-09-14,14,23,539
2010-09-14,14,24,322
2010-09-14,14,25,1586
2010-09-14,14,26,605
2010-09-14,14,27,867
2010-09-14,14,28,199
2010-09-14,14,29,563
2010-09-14,14,3,288
2010-09-14,14,30,726
2010-09-14,14,31,1128
2010-09-14,14,32,379
2010-09-14,14,4,480
2010-09-14,14,5,276
2010-09-14,14,6,248
2010-09-14,14,7,125
2010-09-14,14,8,399
2010-09-14,14,9,630
2010-09-14,15,1,625
2010-09-14,15,10,866
2010-09-14,15,11,1664
2010-09-14,15,12,510
2010-09-14,15,13,1301
2010-09-14,15,14,392
2010-09-14,15,15,723
2010-09-14,15,16,706
2010-09-14,15,17,289
2010-09-14,15,18,1158
2010-09-14,15,19,503
2010-09-14,15,2,708
2010-09-14,15,20,885
2010-09-14,15,21,355
2010-09-14,15,22,934
2010-09-14,15,23,655
2010-09-14,15,24,477
2010-09-14,15,25,1986
2010-09-14,15,26,785
2010-09-14,15,27,1176
2010-09-14,15,28,243
2010-09-14,15,29,662
2010-09-14,15,3,381
2010-09-14,15,30,927
2010-09-14,15,31,1415
2010-09-14,15,32,608
2010-09-14,15,4,607
2010-09-14,15,5,375
2010-09-14,15,6,318
2010-09-14,15,7,180
2010-09-14,15,8,562
2010-09-14,15,9,824
2010-09-14,16,1,726
2010-09-14,16,10,1020
2010-09-14,16,11,1991
2010-09-14,16,12,674
2010-09-14,16,13,1515
2010-09-14,16,14,486
2010-09-14,16,15,911
2010-09-14,16,16,939
2010-09-14,16,17,332
2010-09-14,16,18,1519
2010-09-14,16,19,598
2010-09-14,16,2,915
2010-09-14,16,20,1307
2010-09-14,16,21,477
2010-09-14,16,22,1265
2010-09-14,16,23,966
2010-09-14,16,24,526
2010-09-14,16,25,2350
2010-09-14,16,26,965
2010-09-14,16,27,1462
2010-09-14,16,28,347
2010-09-14,16,29,830
2010-09-14,16,3,460
2010-09-14,16,30,1306
2010-09-14,16,31,1916
2010-09-14,16,32,772
2010-09-14,16,4,722
2010-09-14,16,5,512
2010-09-14,16,6,371
2010-09-14,16,7,236
2010-09-14,16,8,674
2010-09-14,16,9,958
2010-09-14,17,1,847
2010-09-14,17,10,1276
2010-09-14,17,11,2341
2010-09-14,17,12,792
2010-09-14,17,13,1729
2010-09-14,17,14,532
2010-09-14,17,15,1064
2010-09-14,17,16,1013
2010-09-14,17,17,425
2010-09-14,17,18,1772
2010-09-14,17,19,740
2010-09-14,17,2,1040
2010-09-14,17,20,1537
2010-09-14,17,21,585
2010-09-14,17,22,1406
2010-09-14,17,23,1167
2010-09-14,17,24,610
2010-09-14,17,25,2948
2010-09-14,17,26,1162
2010-09-14,17,27,1698
2010-09-14,17,28,446
2010-09-14,17,29,1094
2010-09-14,17,3,581
2010-09-14,17,30,1449
2010-09-14,17,31,2263
2010-09-14,17,32,886
2010-09-14,17,4,881
2010-09-14,17,5,578
2010-09-14,17,6,446
2010-09-14,17,7,261
2010-09-14,17,8,815
2010-09-14,17,9,1083
2010-09-14,18,1,938
2010-09-14,18,10,1498
2010-09-14,18,11,2565
2010-09-14,18,12,878
2010-09-14,18,13,2001
2010-09-14,18,14,621
2010-09-14,18,15,1165
2010-09-14,18,16,1149
2010-09-14,18,17,467
2010-09-14,18,18,1977
2010-09-14,18,19,899
2010-09-14,18,2,1176
2010-09-14,18,20,1721
2010-09-14,18,21,624
2010-09-14,18,22,1605
2010-09-14,18,23,1198
2010-09-14,18,24,815
2010-09-14,18,25,3361
2010-09-14,18,26,1320
2010-09-14,18,27,2011
2010-09-14,18,28,490
2010-09-14,18,29,1275
2010-09-14,18,3,596
2010-09-14,18,30,1650
2010-09-14,18,31,2535
2010-09-14,18,32,1060
2010-09-14,18,4,1119
2010-09-14,18,5,618
2010-09-14,18,6,555
2010-09-14,18,7,318
2010-09-14,18,8,923
2010-09-14,18,9,1290
2010-09-14,19,1,1159
2010-09-14,19,10,1685
2010-09-14,19,11,3093
2010-09-14,19,12,1130
2010-09-14,19,13,2598
2010-09-14,19,14,713
2010-09-14,19,15,1495
2010-09-14,19,16,1486
2010-09-14,19,17,531
2010-09-14,19,18,2509
2010-09-14,19,19,1079
2010-09-14,19,2,1428
2010-09-14,19,20,2141
2010-09-14,19,21,791
2010-09-14,19,22,2016
2010-09-14,19,23,1412
2010-09-14,19,24,966
2010-09-14,19,25,3745
2010-09-14,19,26,1560
2010-09-14,19,27,2434
2010-09-14,19,28,581
2010-09-14,19,29,1513
2010-09-14,19,3,806
2010-09-14,19,30,2180
2010-09-14,19,31,3040
2010-09-14,19,32,1353
2010-09-14,19,4,1214
2010-09-14,19,5,822
2010-09-14,19,6,579
2010-09-14,19,7,421
2010-09-14,19,8,1143
2010-09-14,19,9,1609
2010-09-14,2,1,1598
2010-09-14,2,10,1958
2010-09-14,2,11,3760
2010-09-14,2,12,1137
2010-09-14,2,13,2937
2010-09-14,2,14,1001
2010-09-14,2,15,1656
2010-09-14,2,16,1381
2010-09-14,2,17,740
2010-09-14,2,18,3111
2010-09-14,2,19,1225
2010-09-14,2,2,1651
2010-09-14,2,20,2466
2010-09-14,2,21,896
2010-09-14,2,22,2193
2010-09-14,2,23,1544
2010-09-14,2,24,1046
2010-09-14,2,25,4234
2010-09-14,2,26,1688
2010-09-14,2,27,3166
2010-09-14,2,28,714
2010-09-14,2,29,1838
2010-09-14,2,3,953
2010-09-14,2,30,2354
2010-09-14,2,31,3813
2010-09-14,2,32,1537
2010-09-14,2,4,1554
2010-09-14,2,5,932
2010-09-14,2,6,685
2010-09-14,2,7,547
2010-09-14,2,8,1186
2010-09-14,2,9,929
2010-09-14,20,1,1383
2010-09-14,20,10,2149
2010-09-14,20,11,3351
2010-09-14,20,12,1392
2010-09-14,20,13,3008
2010-09-14,20,14,887
2010-09-14,20,15,1629
2010-09-14,20,16,1777
2010-09-14,20,17,635
2010-09-14,20,18,2935
2010-09-14,20,19,1178
2010-09-14,20,2,1781
2010-09-14,20,20,2624
2010-09-14,20,21,1033
2010-09-14,20,22,2418
2010-09-14,20,23,1634
2010-09-14,20,24,1114
2010-09-14,20,25,4525
2010-09-14,20,26,1760
2010-09-14,20,27,2978
2010-09-14,20,28,684
2010-09-14,20,29,1799
2010-09-14,20,3,1095
2010-09-14,20,30,2449
2010-09-14,20,31,3920
2010-09-14,20,32,1574
2010-09-14,20,4,1572
2010-09-14,20,5,936
2010-09-14,20,6,669
2010-09-14,20,7,492
2010-09-14,20,8,1412
2010-09-14,20,9,2053
2010-09-14,21,1,1576
2010-09-14,21,10,2363
2010-09-14,21,11,3715
2010-09-14,21,12,1416
2010-09-14,21,13,3276
2010-09-14,21,14,986
2010-09-14,21,15,1864
2010-09-14,21,16,1829
2010-09-14,21,17,697
2010-09-14,21,18,3214
2010-09-14,21,19,1333
2010-09-14,21,2,1964
2010-09-14,21,20,2733
2010-09-14,21,21,1134
2010-09-14,21,22,2395
2010-09-14,21,23,1753
2010-09-14,21,24,1194
2010-09-14,21,25,4646
2010-09-14,21,26,1853
2010-09-14,21,27,3336
2010-09-14,21,28,711
2010-09-14,21,29,1844
2010-09-14,21,3,1080
2010-09-14,21,30,2669
2010-09-14,21,31,3954
2010-09-14,21,32,1697
2010-09-14,21,4,1811
2010-09-14,21,5,946
2010-09-14,21,6,768
2010-09-14,21,7,562
2010-09-14,21,8,1549
2010-09-14,21,9,2290
2010-09-14,22,1,1776
2010-09-14,22,10,2314
2010-09-14,22,11,4288
2010-09-14,22,12,1456
2010-09-14,22,13,3508
2010-09-14,22,14,1081
2010-09-14,22,15,2023
2010-09-14,22,16,1877
2010-09-14,22,17,705
2010-09-14,22,18,3365
2010-09-14,22,19,1357
2010-09-14,22,2,1964
2010-09-14,22,20,2726
2010-09-14,22,21,1120
2010-09-14,22,22,2584
2010-09-14,22,23,1850
2010-09-14,22,24,1352
2010-09-14,22,25,5069
2010-09-14,22,26,1947
2010-09-14,22,27,3489
2010-09-14,22,28,725
2010-09-14,22,29,1978
2010-09-14,22,3,1196
2010-09-14,22,30,2831
2010-09-14,22,31,4228
2010-09-14,22,32,1862
2010-09-14,22,4,1877
2010-09-14,22,5,1073
2010-09-14,22,6,743
2010-09-14,22,7,583
2010-09-14,22,8,1688
2010-09-14,22,9,2272
2010-09-14,23,1,1811
2010-09-14,23,10,2680
2010-09-14,23,11,4543
2010-09-14,23,12,1619
2010-09-14,23,13,3588
2010-09-14,23,14,1156
2010-09-14,23,15,2258
2010-09-14,23,16,2221
2010-09-14,23,17,846
2010-09-14,23,18,3574
2010-09-14,23,19,1440
2010-09-14,23,2,2106
2010-09-14,23,20,3159
2010-09-14,23,21,1156
2010-09-14,23,22,2869
2010-09-14,23,23,2031
2010-09-14,23,24,1378
2010-09-14,23,25,5335
2010-09-14,23,26,2117
2010-09-14,23,27,3930
2010-09-14,23,28,823
2010-09-14,23,29,2232
2010-09-14,23,3,1284
2010-09-14,23,30,3074
2010-09-14,23,31,4714
2010-09-14,23,32,1963
2010-09-14,23,4,1964
2010-09-14,23,5,1146
2010-09-14,23,6,811
2010-09-14,23,7,659
2010-09-14,23,8,1804
2010-09-14,23,9,2336
2010-09-14,3,1,1545
2010-09-14,3,10,1917
2010-09-14,3,11,3823
2010-09-14,3,12,1314
2010-09-14,3,13,2964
2010-09-14,3,14,1029
2010-09-14,3,15,1898
2010-09-14,3,16,1601
2010-09-14,3,17,705
2010-09-14,3,18,3150
2010-09-14,3,19,1199
2010-09-14,3,2,1779
2010-09-14,3,20,2490
2010-09-14,3,21,879
2010-09-14,3,22,2162
2010-09-14,3,23,1663
2010-09-14,3,24,1002
2010-09-14,3,25,4390
2010-09-14,3,26,1663
2010-09-14,3,27,2978
2010-09-14,3,28,781
2010-09-14,3,29,1686
2010-09-14,3,3,983
2010-09-14,3,30,2484
2010-09-14,3,31,3972
2010-09-14,3,32,1600
2010-09-14,3,4,1478
2010-09-14,3,5,806
2010-09-14,3,6,683
2010-09-14,3,7,595
2010-09-14,3,8,1405
2010-09-14,3,9,1841
2010-09-14,4,1,1187
2010-09-14,4,10,1711
2010-09-14,4,11,3344
2010-09-14,4,12,1000
2010-09-14,4,13,2326
2010-09-14,4,14,738
2010-09-14,4,15,1733
2010-09-14,4,16,1243
2010-09-14,4,17,494
2010-09-14,4,18,2374
2010-09-14,4,19,905
2010-09-14,4,2,1380
2010-09-14,4,20,2026
2010-09-14,4,21,715
2010-09-14,4,22,1679
2010-09-14,4,23,1513
2010-09-14,4,24,890
2010-09-14,4,25,3561
2010-09-14,4,26,1375
2010-09-14,4,27,2287
2010-09-14,4,28,686
2010-09-14,4,29,1438
2010-09-14,4,3,728
2010-09-14,4,30,2057
2010-09-14,4,31,2921
2010-09-14,4,32,1157
2010-09-14,4,4,1242
2010-09-14,4,5,729
2010-09-14,4,6,531
2010-09-14,4,7,485
2010-09-14,4,8,983
2010-09-14,4,9,1568
2010-09-14,5,1,1070
2010-09-14,5,10,1430
2010-09-14,5,11,2826
2010-09-14,5,12,871
2010-09-14,5,13,1907
2010-09-14,5,14,640
2010-09-14,5,15,1569
2010-09-14,5,16,1024
2010-09-14,5,17,418
2010-09-14,5,18,1930
2010-09-14,5,19,750
2010-09-14,5,2,1222
2010-09-14,5,20,1652
2010-09-14,5,21,587
2010-09-14,5,22,1390
2010-09-14,5,23,1534
2010-09-14,5,24,751
2010-09-14,5,25,3016
2010-09-14,5,26,1086
2010-09-14,5,27,2010
2010-09-14,5,28,631
2010-09-14,5,29,1102
2010-09-14,5,3,590
2010-09-14,5,30,1612
2010-09-14,5,31,2594
2010-09-14,5,32,1056
2010-09-14,5,4,1151
2010-09-14,5,5,599
2010-09-14,5,6,564
2010-09-14,5,7,409
2010-09-14,5,8,1221
2010-09-14,5,9,1491
2010-09-14,6,1,875
2010-09-14,6,10,986
2010-09-14,6,11,2305
2010-09-14,6,12,592
2010-09-14,6,13,1527
2010-09-14,6,14,495
2010-09-14,6,15,1314
2010-09-14,6,16,734
2010-09-14,6,17,361
2010-09-14,6,18,1440
2010-09-14,6,19,593
2010-09-14,6,2,914
2010-09-14,6,20,1363
2010-09-14,6,21,432
2010-09-14,6,22,984
2010-09-14,6,23,1246
2010-09-14,6,24,522
2010-09-14,6,25,2438
2010-09-14,6,26,871
2010-09-14,6,27,1574
2010-09-14,6,28,511
2010-09-14,6,29,858
2010-09-14,6,3,428
2010-09-14,6,30,1257
2010-09-14,6,31,1991
2010-09-14,6,32,784
2010-09-14,6,4,804
2010-09-14,6,5,479
2010-09-14,6,6,381
2010-09-14,6,7,283
2010-09-14,6,8,907
2010-09-14,6,9,1208
2010-09-14,7,1,547
2010-09-14,7,10,713
2010-09-14,7,11,1435
2010-09-14,7,12,391
2010-09-14,7,13,918
2010-09-14,7,14,306
2010-09-14,7,15,901
2010-09-14,7,16,508
2010-09-14,7,17,227
2010-09-14,7,18,949
2010-09-14,7,19,439
2010-09-14,7,2,550
2010-09-14,7,20,850
2010-09-14,7,21,266
2010-09-14,7,22,667
2010-09-14,7,23,847
2010-09-14,7,24,429
2010-09-14,7,25,1510
2010-09-14,7,26,519
2010-09-14,7,27,956
2010-09-14,7,28,374
2010-09-14,7,29,590
2010-09-14,7,3,242
2010-09-14,7,30,714
2010-09-14,7,31,1287
2010-09-14,7,32,470
2010-09-14,7,4,506
2010-09-14,7,5,262
2010-09-14,7,6,275
2010-09-14,7,7,223
2010-09-14,7,8,551
2010-09-14,7,9,734
2010-09-14,8,1,340
2010-09-14,8,10,398
2010-09-14,8,11,818
2010-09-14,8,12,259
2010-09-14,8,13,585
2010-09-14,8,14,180
2010-09-14,8,15,612
2010-09-14,8,16,317
2010-09-14,8,17,120
2010-09-14,8,18,566
2010-09-14,8,19,274
2010-09-14,8,2,382
2010-09-14,8,20,558
2010-09-14,8,21,197
2010-09-14,8,22,420
2010-09-14,8,23,551
2010-09-14,8,24,228
2010-09-14,8,25,944
2010-09-14,8,26,355
2010-09-14,8,27,555
2010-09-14,8,28,213
2010-09-14,8,29,337
2010-09-14,8,3,168
2010-09-14,8,30,469
2010-09-14,8,31,777
2010-09-14,8,32,347
2010-09-14,8,4,355
2010-09-14,8,5,177
2010-09-14,8,6,143
2010-09-14,8,7,115
2010-09-14,8,8,342
2010-09-14,8,9,414
2010-09-14,9,1,230
2010-09-14,9,10,339
2010-09-14,9,11,535
2010-09-14,9,12,156
2010-09-14,9,13,344
2010-09-14,9,14,110
2010-09-14,9,15,352
2010-09-14,9,16,202
2010-09-14,9,17,95
2010-09-14,9,18,381
2010-09-14,9,19,212
2010-09-14,9,2,224
2010-09-14,9,20,367
2010-09-14,9,21,130
2010-09-14,9,22,281
2010-09-14,9,23,440
2010-09-14,9,24,157
2010-09-14,9,25,573
2010-09-14,9,26,208
2010-09-14,9,27,375
2010-09-14,9,28,168
2010-09-14,9,29,252
2010-09-14,9,3,131
2010-09-14,9,30,324
2010-09-14,9,31,542
2010-09-14,9,32,216
2010-09-14,9,4,215
2010-09-14,9,5,110
2010-09-14,9,6,113
2010-09-14,9,7,110
2010-09-14,9,8,235
2010-09-14,9,9,247
2010-09-15,0,1,2003
2010-09-15,0,10,2926
2010-09-15,0,11,5055
2010-09-15,0,12,1934
2010-09-15,0,13,4084
2010-09-15,0,14,1280
2010-09-15,0,15,2474
2010-09-15,0,16,2416
2010-09-15,0,17,951
2010-09-15,0,18,4078
2010-09-15,0,19,1683
2010-09-15,0,2,2375
2010-09-15,0,20,3439
2010-09-15,0,21,1267
2010-09-15,0,22,3342
2010-09-15,0,23,2242
2010-09-15,0,24,1587
2010-09-15,0,25,6101
2010-09-15,0,26,2383
2010-09-15,0,27,4310
2010-09-15,0,28,930
2010-09-15,0,29,2471
2010-09-15,0,3,1428
2010-09-15,0,30,3492
2010-09-15,0,31,5047
2010-09-15,0,32,2184
2010-09-15,0,4,2096
2010-09-15,0,5,1253
2010-09-15,0,6,972
2010-09-15,0,7,703
2010-09-15,0,8,1927
2010-09-15,0,9,2575
2010-09-15,1,1,2059
2010-09-15,1,10,2881
2010-09-15,1,11,5127
2010-09-15,1,12,1894
2010-09-15,1,13,4147
2010-09-15,1,14,1415
2010-09-15,1,15,2437
2010-09-15,1,16,2306
2010-09-15,1,17,999
2010-09-15,1,18,4245
2010-09-15,1,19,1745
2010-09-15,1,2,2514
2010-09-15,1,20,3474
2010-09-15,1,21,1357
2010-09-15,1,22,3357
2010-09-15,1,23,2303
2010-09-15,1,24,1511
2010-09-15,1,25,6064
2010-09-15,1,26,2568
2010-09-15,1,27,4342
2010-09-15,1,28,971
2010-09-15,1,29,2600
2010-09-15,1,3,1331
2010-09-15,1,30,3461
2010-09-15,1,31,5173
2010-09-15,1,32,2310
2010-09-15,1,4,2366
2010-09-15,1,5,1357
2010-09-15,1,6,936
2010-09-15,1,7,743
2010-09-15,1,8,2011
2010-09-15,1,9,2722
2010-09-15,10,1,142
2010-09-15,10,10,204
2010-09-15,10,11,361
2010-09-15,10,12,89
2010-09-15,10,13,202
2010-09-15,10,14,56
2010-09-15,10,15,218
2010-09-15,10,16,102
2010-09-15,10,17,70
2010-09-15,10,18,208
2010-09-15,10,19,112
2010-09-15,10,2,150
2010-09-15,10,20,216
2010-09-15,10,21,58
2010-09-15,10,22,200
2010-09-15,10,23,239
2010-09-15,10,24,96
2010-09-15,10,25,418
2010-09-15,10,26,139
2010-09-15,10,27,282
2010-09-15,10,28,74
2010-09-15,10,29,152
2010-09-15,10,3,80
2010-09-15,10,30,180
2010-09-15,10,31,285
2010-09-15,10,32,114
2010-09-15,10,4,136
2010-09-15,10,5,88
2010-09-15,10,6,70
2010-09-15,10,7,45
2010-09-15,10,8,110
2010-09-15,10,9,151
2010-09-15,11,1,109
2010-09-15,11,10,212
2010-09-15,11,11,350
2010-09-15,11,12,90
2010-09-15,11,13,257
2010-09-15,11,14,78
2010-09-15,11,15,205
2010-09-15,11,16,157
2010-09-15,11,17,60
2010-09-15,11,18,220
2010-09-15,11,19,102
2010-09-15,11,2,166
2010-09-15,11,20,174
2010-09-15,11,21,75
2010-09-15,11,22,161
2010-09-15,11,23,181
2010-09-15,11,24,106
2010-09-15,11,25,389
2010-09-15,11,26,140
2010-09-15,11,27,286
2010-09-15,11,28,62
2010-09-15,11,29,174
2010-09-15,11,3,84
2010-09-15,11,30,190
2010-09-15,11,31,332
2010-09-15,11,32,144
2010-09-15,11,4,136
2010-09-15,11,5,99
2010-09-15,11,6,86
2010-09-15,11,7,55
2010-09-15,11,8,119
2010-09-15,11,9,161
2010-09-15,12,1,184
2010-09-15,12,10,220
2010-09-15,12,11,498
2010-09-15,12,12,116
2010-09-15,12,13,332
2010-09-15,12,14,133
2010-09-15,12,15,248
2010-09-15,12,16,203
2010-09-15,12,17,76
2010-09-15,12,18,321
2010-09-15,12,19,123
2010-09-15,12,2,210
2010-09-15,12,20,283
2010-09-15,12,21,107
2010-09-15,12,22,296
2010-09-15,12,23,255
2010-09-15,12,24,147
2010-09-15,12,25,542
